name,album,popularity,artist,release_date,length,album_art,album_type,duration_ms,explicit,preview_url,track_no,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,Song URL,Own_Song?,Length_s,Right_Field_1,id,small_album_art,Right_ActualURL,Artist_Name,Collaborator
"Did a 7 day total cleanse no carbs no animals, no regular food, just vegetables and organic juice",Falz Comedy Collection 2017,1,Falz,9/13/2017,52584,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,52584,FALSE,https://p.scdn.co/mp3-preview/d1533c519590073ec2bfb8492d01015e4f776992?cid=b50ee957f7824fa5806358e8fe3a1598,25,0.73,0.728,0.126,0,0.374,-23.611,0.959,125.014,4,0.879,https://open.spotify.com/track/6yancHTD5rON8PWXgV2kI1,Yes,52.584,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Eez About Toe Be Dangerouz Situashon,Falz Comedy Collection 2017,0,Falz,9/13/2017,24581,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,24581,FALSE,https://p.scdn.co/mp3-preview/e2875f73f6f95a55e8ab456f228104414659d89d?cid=b50ee957f7824fa5806358e8fe3a1598,26,0.802,0.801,0.143,0,0.359,-15.043,0.928,113.668,5,0.951,https://open.spotify.com/track/7IzLjHdk1LnPL7XFOKXOZy,Yes,24.581,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Eez Not A Greeting,Falz Comedy Collection 2017,0,Falz,9/13/2017,9795,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,9795,FALSE,https://p.scdn.co/mp3-preview/a481f424c18e77c24d6b48a776121ad4a6c21668?cid=b50ee957f7824fa5806358e8fe3a1598,27,0,0.99,0.273,0.00492,0.174,-20.775,0,0,0,0,https://open.spotify.com/track/5R98dx7fTbJOyFqnIqOETD,Yes,9.795,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Ello Bae,Falz Comedy Collection 2017,0,Falz,9/13/2017,14968,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,14968,FALSE,https://p.scdn.co/mp3-preview/5944bbb1c583044aff71280f0a4e7b20c10b7096?cid=b50ee957f7824fa5806358e8fe3a1598,5,0,0.412,0.128,0,0.126,-10.066,0,0,0,0,https://open.spotify.com/track/0MljMP4ZdukXMY3roo03ad,Yes,14.968,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Ello Bae Temptation Alert,Falz Comedy Collection 2017,0,Falz,9/13/2017,13688,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,13688,FALSE,https://p.scdn.co/mp3-preview/76d48e2b0de5d23f3dd92f05f36d4e96f4c2e9d1?cid=b50ee957f7824fa5806358e8fe3a1598,28,0,0.495,0.209,0,0.127,-16.828,0,0,0,0,https://open.spotify.com/track/6E9LM7fMsm34BVZAO23W58,Yes,13.688,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
FalzTheBahdGuy x DubaiAfrika,Falz Comedy Collection 2017,0,Falz,9/13/2017,14994,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,14994,FALSE,https://p.scdn.co/mp3-preview/0eb317ebcbb8799dc7c8057c0528c297ac4944ad?cid=b50ee957f7824fa5806358e8fe3a1598,30,0,0.937,0.287,0,0.283,-14.161,0,0,0,0,https://open.spotify.com/track/0AzSVhKJh2XwpRsCiTqKDm,Yes,14.994,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Flashback Friday Know your weakneizz,Falz Comedy Collection 2017,1,Falz,9/13/2017,51069,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,51069,FALSE,https://p.scdn.co/mp3-preview/078b5efe70f028195236ad3257a22493328ff02a?cid=b50ee957f7824fa5806358e8fe3a1598,31,0.61,0.976,0.109,6.03E-06,0.158,-23.916,0.847,64.411,3,0.664,https://open.spotify.com/track/1c8uN2rnVM1UEbBidihGjJ,Yes,51.069,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Guezz Right And We Shill Toegeda,Falz Comedy Collection 2017,1,Falz,9/13/2017,39418,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,39418,FALSE,https://p.scdn.co/mp3-preview/2633b23e8552b24226ab6e8c07650e7db13deef6?cid=b50ee957f7824fa5806358e8fe3a1598,32,0.762,0.978,0.206,0.00049,0.342,-16.979,0.959,100.801,3,0.966,https://open.spotify.com/track/2n5E6KbSaRXEBLbglwCHoU,Yes,39.418,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"H'all of you that meez road and fand yoursev in my comment, hefacuate yourseiv",Falz Comedy Collection 2017,1,Falz,9/13/2017,49240,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,49240,FALSE,https://p.scdn.co/mp3-preview/0a659ae6ac9d0edfd48548bb609e79ecbb0459e2?cid=b50ee957f7824fa5806358e8fe3a1598,33,0.749,0.35,0.243,0,0.13,-15.609,0.833,66.939,4,0.815,https://open.spotify.com/track/7fbhcXtlVoZjhIB63YP9a6,Yes,49.24,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"H'octomber fery hown, eez awa season",Falz Comedy Collection 2017,0,Falz,9/13/2017,28577,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,28577,FALSE,https://p.scdn.co/mp3-preview/56f1ee20d7287390a0f6dcdfdb93a5bf73c9fa1d?cid=b50ee957f7824fa5806358e8fe3a1598,34,0.826,0.849,0.147,0,0.493,-19.508,0.962,48.253,4,0.814,https://open.spotify.com/track/0VKjaDHkwpvif9cLVIqBTr,Yes,28.577,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"Here are some of my skills, I cook very weh",Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/f92eafb58b1ed678435c5c26a48b107de240af31?cid=b50ee957f7824fa5806358e8fe3a1598,39,0.764,0.87,0.158,0,0.247,-21.208,0.955,71.979,1,0.742,https://open.spotify.com/track/7lm1mGW4yC9wSYlDFFQxqV,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"I Can Be Serious Sometimes, I Promise",Falz Comedy Collection 2017,0,Falz,9/13/2017,26122,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,26122,FALSE,https://p.scdn.co/mp3-preview/68945b7bc71fb63a1d3bf6a018d62d91959f52d8?cid=b50ee957f7824fa5806358e8fe3a1598,35,0.734,0.961,0.291,0,0.809,-21.135,0.956,111.597,5,0.774,https://open.spotify.com/track/5cpJOAOSXOU6qb9Xdayh2X,Yes,26.122,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
I know we are fazing economic disease bet we cannot forsake awasev,Falz Comedy Collection 2017,1,Falz,9/13/2017,47046,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,47046,FALSE,https://p.scdn.co/mp3-preview/56463a1e39885db6367995b1553f6b8ec96cc601?cid=b50ee957f7824fa5806358e8fe3a1598,36,0.724,0.712,0.254,0,0.381,-10.763,0.956,129.095,4,0.861,https://open.spotify.com/track/0FlbALqU9ZiYPyR4vtMwix,Yes,47.046,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
I think I have hit the right age and I am looking for the right person to Marry Me,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/67260cd6fcdf31b2259f3593ff3be05e0eb4bfa9?cid=b50ee957f7824fa5806358e8fe3a1598,37,0.802,0.748,0.118,0,0.128,-10.176,0.849,57.735,5,0.697,https://open.spotify.com/track/1llKW8EMCwoUfLPGHiIxbB,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"If Jessica is being lacadaisical, deez the lines for her",Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/e59e252e59bfbb9b55bbce17da644c4b94e8343a?cid=b50ee957f7824fa5806358e8fe3a1598,38,0.791,0.816,0.113,0,0.633,-25.298,0.923,126.795,3,0.966,https://open.spotify.com/track/1BcNz67TukIOzI1UbbzWNA,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"In need of azziztant, Situation Critica",Falz Comedy Collection 2017,0,Falz,9/13/2017,14968,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,14968,FALSE,https://p.scdn.co/mp3-preview/f240aa4e51ac74c574cc6b6329a7559c0e8dd371?cid=b50ee957f7824fa5806358e8fe3a1598,40,0,0.801,0.167,6.56E-05,0.18,-14.824,0,0,0,0,https://open.spotify.com/track/6fca9CbnfKiGRRd2Q3D2Gt,Yes,14.968,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Know Yourseiv,Falz Comedy Collection 2017,1,Falz,9/13/2017,60029,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,60029,FALSE,https://p.scdn.co/mp3-preview/555462fa93438a9dd6d0b31a7694ae5f5dddd027?cid=b50ee957f7824fa5806358e8fe3a1598,41,0.75,0.841,0.411,0,0.739,-10.511,0.938,78.655,3,0.962,https://open.spotify.com/track/21pCRFmgXlV5cO0oyOhp1T,Yes,60.029,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Ladies ov the night be looking so dangeroz nowadays,Falz Comedy Collection 2017,0,Falz,9/13/2017,14994,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,14994,FALSE,https://p.scdn.co/mp3-preview/c26d58cb9d2bbef578d5f399fbaeb6a8c17c5b8c?cid=b50ee957f7824fa5806358e8fe3a1598,42,0,0.685,0.112,0,0.115,-18.756,0,0,0,0,https://open.spotify.com/track/4gZ5hdOmPLGSASI40yIhMF,Yes,14.994,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"Love somebothy h'unconditionally, toeday irrespective of Tribalistic Clatching",Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/cdfe59fc14102ff9bf8245b946b5b06ddff6eb0a?cid=b50ee957f7824fa5806358e8fe3a1598,43,0.786,0.335,0.116,0,0.179,-15.978,0.953,87.731,4,0.818,https://open.spotify.com/track/1efLcsfIkXzXN3rdmWYKtB,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Marry Me Challenge,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/2267f97fcaf41b3dceee41fe683aadf4e8fdca6d?cid=b50ee957f7824fa5806358e8fe3a1598,6,0.828,0.601,0.278,0,0.383,-13.023,0.911,91.286,4,0.755,https://open.spotify.com/track/35u5sZoArLdcJJIUe6q3Wi,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Marry Me Official Video just hit 100000 views on YouTube and it's not even a week yet,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/6ad59cb616fc6216dc39ce09fe9a6a68772cffdb?cid=b50ee957f7824fa5806358e8fe3a1598,7,0.693,0.632,0.204,0,0.854,-21.294,0.954,91.57,3,0.965,https://open.spotify.com/track/563MBNBlHLBED1MKqbRKOo,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Merry kreezmaz toe heveryone hout ere,Falz Comedy Collection 2017,0,Falz,9/13/2017,14628,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,14628,FALSE,https://p.scdn.co/mp3-preview/c5a86c46fbc7767c485ffd279ba14404ce2bfd5b?cid=b50ee957f7824fa5806358e8fe3a1598,44,0,0.506,0.146,0,0.505,-20.581,0,0,0,0,https://open.spotify.com/track/6UK5pXzeGb6N5zykXIwqgv,Yes,14.628,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Message To Bae,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/fe0b40930876f2f5d53ca6640441b70f6598d7d7?cid=b50ee957f7824fa5806358e8fe3a1598,8,0.691,0.807,0.149,0,0.342,-25.18,0.951,83.667,3,0.961,https://open.spotify.com/track/5kJ1sVAi0rbWAJ342KIwmG,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
My Dream Girl,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/4e1b1b29716a2f1ba1c7cc12652148b6d0d26c96?cid=b50ee957f7824fa5806358e8fe3a1598,45,0.758,0.835,0.107,0,0.123,-15.161,0.952,129.892,1,0.906,https://open.spotify.com/track/3DwcyfHFSePcLmpnQ5ykTU,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
My Message to Bae,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/e8b6bde022f04edb7e9d16a54048d928d75ec237?cid=b50ee957f7824fa5806358e8fe3a1598,46,0.85,0.922,0.0827,0,0.119,-24.091,0.934,49.718,4,0.96,https://open.spotify.com/track/674RNVNjqTaQrE7tXMAfLx,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"My people in j'united state, plix start packing",Falz Comedy Collection 2017,0,Falz,9/13/2017,23248,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,23248,FALSE,https://p.scdn.co/mp3-preview/1037a128ea7c027fac3f69e4c81e805a06581175?cid=b50ee957f7824fa5806358e8fe3a1598,47,0.624,0.724,0.222,0,0.562,-18.131,0.896,172.877,3,0.966,https://open.spotify.com/track/0Nd9ZaEGZNBrXwbaCYCHSO,Yes,23.248,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"Nest tarjet remains Manshesta, bet hovv toe Gidi in the mean time",Falz Comedy Collection 2017,1,Falz,9/13/2017,38608,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,38608,FALSE,https://p.scdn.co/mp3-preview/2c0bb908555d2406cb9bf9b13624037127c48513?cid=b50ee957f7824fa5806358e8fe3a1598,48,0.702,0.68,0.183,0,0.263,-22.082,0.967,131.765,4,0.748,https://open.spotify.com/track/4vwwGppxdgkHA7jrbL5Dgp,Yes,38.608,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
"Neymar toe collett over £500,000 on weekly basist Chiisos",Falz Comedy Collection 2017,1,Falz,9/13/2017,57861,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,57861,FALSE,https://p.scdn.co/mp3-preview/78f81fd128c50b8fcdc52fa2d719fcca37701f86?cid=b50ee957f7824fa5806358e8fe3a1598,49,0.763,0.636,0.0432,2.58E-05,0.234,-28.245,0.912,116.936,5,0.388,https://open.spotify.com/track/7j4gmXI6GEBadb9mtqgoZW,Yes,57.861,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Notivy me your plaize ov prevrenz,Falz Comedy Collection 2017,0,Falz,9/13/2017,15046,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15046,FALSE,https://p.scdn.co/mp3-preview/8e42587977fb3c357ed2346aa116ea05bf7e8fa3?cid=b50ee957f7824fa5806358e8fe3a1598,50,0.708,0.638,0.205,0,0.356,-16.004,0.944,130.168,3,0.966,https://open.spotify.com/track/4aBL0WKIAfIjaLqTRHKEyF,Yes,15.046,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Serious Cause For Concern,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/450f86ecea4746170d897a9effbd729812c74e6c?cid=b50ee957f7824fa5806358e8fe3a1598,9,0.7,0.43,0.129,0,0.474,-20.699,0.947,138.775,4,0.974,https://open.spotify.com/track/0hfCRtBDvnjOZRywose30X,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Someones Birthday Eez Coming,Falz Comedy Collection 2017,0,Falz,9/13/2017,15020,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,15020,FALSE,https://p.scdn.co/mp3-preview/3ca427356eb442383d5db052944646b1de4c4161?cid=b50ee957f7824fa5806358e8fe3a1598,10,0.748,0.756,0.0698,0,0.212,-21.407,0.955,104.112,5,0.916,https://open.spotify.com/track/1fwoAwFVxMjkyajqXm4qQt,Yes,15.02,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
TBT Career Goals,Falz Comedy Collection 2017,1,Falz,9/13/2017,39183,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,39183,FALSE,https://p.scdn.co/mp3-preview/5a40c5f3b5c5cd1ee7bac0f5edc22fe35fffdcc9?cid=b50ee957f7824fa5806358e8fe3a1598,11,0.684,0.981,0.119,0.266,0.127,-23.049,0.882,68.099,3,0.801,https://open.spotify.com/track/0ALfpe0238H6V9sV0wKMa6,Yes,39.183,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Wehdone Sir,Falz Comedy Collection 2017,0,Falz,9/13/2017,17240,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,17240,FALSE,https://p.scdn.co/mp3-preview/81b7e461f01d4068ea397e395af404ad68b53d3a?cid=b50ee957f7824fa5806358e8fe3a1598,13,0.628,0.597,0.227,0,0.344,-18.184,0.933,170.716,1,0.914,https://open.spotify.com/track/4tRY2uMViOAnJnC4rfSd8E,Yes,17.24,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Who Is Karishika,Falz Comedy Collection 2017,0,Falz,9/13/2017,14994,https://i.scdn.co/image/bb0da5bb0da2192cde25ab2d0e8a85039053e33f,album,14994,FALSE,https://p.scdn.co/mp3-preview/3bfcde274aa669294707f2f72b30b30b00624d4a?cid=b50ee957f7824fa5806358e8fe3a1598,14,0,0.375,0.21,0,0.13,-11.672,0,0,0,0,https://open.spotify.com/track/3viXr3xJTSqAdzUjhnahE2,Yes,14.994,3,0z4MtGhGH5fGwOCGSyraXT,https://i.scdn.co/image/923dbc56b093e4a44b9b8bf78472735d90049f2b,https://open.spotify.com/album/0z4MtGhGH5fGwOCGSyraXT,Falz,None
Feel Good,Feel Good,38,Ice Prince,3/8/2019,220577,https://i.scdn.co/image/2da07d2b01e34542a72c50534bf07f3f5149e84b,single,220577,FALSE,https://p.scdn.co/mp3-preview/44b37417a60f553911edfd0049f6f537852b6488?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.75,0.26,0.901,7.25E-05,0.133,-2.793,0.206,107.065,4,0.785,https://open.spotify.com/track/62ulZlYkOQiBEU6Y5tvbNN,No,220.577,21,52MZfK7cmIIDM6N0bU739M,https://i.scdn.co/image/5734ca323799c0e05c6922d9f6dc9233939d5b24,https://open.spotify.com/album/52MZfK7cmIIDM6N0bU739M,Falz,Ice Prince
Firewood - Remix,Firewood (Remix) (feat. Falz),5,Geniuzz,1/11/2017,258716,https://i.scdn.co/image/3f175279ed79d0d44925267ad84cabd4dec3cab4,single,258716,FALSE,https://p.scdn.co/mp3-preview/ec15335b4b000b78b90829cff7577e9f2d6b456d?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.513,0.271,0.859,0,0.172,-2.606,0.347,179.891,4,0.52,https://open.spotify.com/track/3ft4Yajm4tzh7uljdEiRrf,No,258.716,10,2lb5zjfeEosdVCC5UoEWIH,https://i.scdn.co/image/3d2f1a2aa174f6daec4a2d65a66a71ad2f6df38f,https://open.spotify.com/album/2lb5zjfeEosdVCC5UoEWIH,Falz,Geniuzz
Bubbly (feat. Falz),First Wave EP,29,Ycee,4/7/2017,203986,https://i.scdn.co/image/466e3cf48d980296fbfc29d80c6ed18fcfe9ef43,single,203986,FALSE,https://p.scdn.co/mp3-preview/de49affde008c38db31f1c0ac87ae788013e7ef8?cid=b50ee957f7824fa5806358e8fe3a1598,5,0.909,0.297,0.665,0,0.0707,-7.183,0.334,121.006,4,0.904,https://open.spotify.com/track/3nxTKJY16bEuejAhKfsDNl,No,203.986,6,2rkw6rJeQm30JWLc79qCJk,https://i.scdn.co/image/207b6b3b1e15368a2873a6667f4f644732e2d344,https://open.spotify.com/album/2rkw6rJeQm30JWLc79qCJk,Falz,Ycee
Goals,Goals,0,Falz,10/9/2015,70402,https://i.scdn.co/image/d18528a3be54eb59b016a29ff7d5fd22d6aac4a1,single,70402,FALSE,https://p.scdn.co/mp3-preview/e5061960dfef5ddf774f591aa48abc333cf9c8fd?cid=b50ee957f7824fa5806358e8fe3a1598,1,0.505,0.952,0.201,0.156,0.302,-19.479,0.619,199.656,3,0.161,https://open.spotify.com/track/38T83ZnIlnM3G5ifQTi0jJ,Yes,70.402,46,6PwA0kcjZcgDU0TN58qfyA,https://i.scdn.co/image/2c17aa5aa3a3ea2c577d3ba3465469a9ea823d46,https://open.spotify.com/album/6PwA0kcjZcgDU0TN58qfyA,Falz,None
Gbona,Hard Earned Feelings,0,Imanse,10/6/2017,204264,https://i.scdn.co/image/f7fcd45a77b0c1d8688532aa28c85150505fd92b,album,204264,FALSE,https://p.scdn.co/mp3-preview/c477b8930456aed9762909b17526608382ecd471?cid=b50ee957f7824fa5806358e8fe3a1598,2,0.687,0.249,0.753,5.92E-06,0.0676,-11.741,0.225,103.554,4,0.598,https://open.spotify.com/track/1KAILj23mObawKeMEu1o9o,No,204.264,0,3jv8YPUbDdywjR6Zc4ex5E,https://i.scdn.co/image/a5fabca4b71dbb0d9e6b360bbd83ab544eec97d4,https://open.spotify.com/album/3jv8YPUbDdywjR6Zc4ex5E,Falz,Imanse
